StockCode|Vendor|PartNo|RRP|ETA|GCode|Block1_Price|Block2_Price|Block3_Price|ProductGroup|Stock|Description
WDBK8Z0010BBK-PESN|Western Digital|WDBK8Z0010BBK-PESN|349.99||65147|289.12|289.12|289.12|Hard Drive - External|9|WD MY PASSPORT WIRELESS 1TB USB 3.0 EXTERNAL HDD BLACK
WDBLGT0040KBK-AESN|Western Digital|WDBLGT0040KBK-AESN|1299.99||58742|1118.27|1118.27|1118.27|NAS|B|WD SENTINEL DX4000 4TB (2X 2TB) DUAL GIGABIT ETHERNET DUAL USB3.0 SMALL OFFICE STORAGE SERVER
WDBLGT0080KBK-AESN|Western Digital|WDBLGT0080KBK-AESN|1999.99||58744|1199.00|1199.00|1199.00|NAS|B|WD SENTINEL DX4000 8TB (4X 2TB) DUAL GIGABIT ETHERNET DUAL USB3.0 SMALL OFFICE STORAGE SERVER
WDBLGT0120KBK-AESN|Western Digital|WDBLGT0120KBK-AESN|2299.99||58745|1979.14|1979.14|1979.14|NAS|B|WD SENTINEL DX4000 12TB (4X 3TB) DUAL GIGABIT ETHERNET DUAL USB3.0 SMALL OFFICE STORAGE SERVER
WDBLKF0000NNC-AASN|Western Digital|WDBLKF0000NNC-AASN|329.99||60014|191.06|191.06|191.06|NAS|B|WD SENTINEL DX4000 GUARDIAN PRO SUPPORT - 1 YEAR
WDBLUZ5000ASL-PESN|Western Digital|WDBLUZ5000ASL-PESN|109.99||62724|90.86|90.86|90.86|Hard Drive - External|10|WD MY PASSPORT FOR MAC 500GB USB 3.0 EXTERNAL HDD
WDBLVH0080KBK-SESN|Western Digital|WDBLVH0080KBK-SESN|3099.00||63981|2425.30|2425.30|2425.30|NAS|B|WD SENTINEL RX4100 8TB (4X 2TB) DUAL GIGABIT ETHERNET DUAL USB3.0 4-BAY 1U RACKMOUNT NETWORK STORAGE SERVER
WDBLVH0120KBK-SESN|Western Digital|WDBLVH0120KBK-SESN|3399.00||63982|2660.09|2660.09|2660.09|NAS|B|WD SENTINEL RX4100 12TB (4X 3TB) DUAL GIGABIT ETHERNET DUAL USB3.0 4-BAY 1U RACKMOUNT NETWORK STORAGE SERVER
WDBLVH0160KBK-SESN|Western Digital|WDBLVH0160KBK-SESN|3899.00||63983|3051.39|3051.39|3051.39|NAS|B|WD SENTINEL RX4100 16TB (4X 4TB) DUAL GIGABIT ETHERNET DUAL USB3.0 4-BAY 1U RACKMOUNT NETWORK STORAGE SERVER
WDBLWE0040JCH-SESN|Western Digital|WDBLWE0040JCH-SESN|549.99||65135|454.33|454.33|454.33|Hard Drive - External|6|WD MY BOOK DUO 4TB (2X2TB) USB 3.0 PREMIUM RAID EXTERNAL DESKTOP HDD
WDBLWE0060JCH-SESN|Western Digital|WDBLWE0060JCH-SESN|699.99||65136|578.25|578.25|578.25|Hard Drive - External|11|WD MY BOOK DUO 6TB (2X3TB) USB 3.0 PREMIUM RAID EXTERNAL DESKTOP HDD
WDBLWE0080JCH-SESN|Western Digital|WDBLWE0080JCH-SESN|899.99||65137|743.47|743.47|743.47|Hard Drive - External|3|WD MY BOOK DUO 8TB (2X4TB) USB 3.0 PREMIUM RAID EXTERNAL DESKTOP HDD
WDBLWE0120JCH-SESN|Western Digital|WDBLWE0120JCH-SESN|1299.99||65138|1073.90|1073.90|1073.90|Hard Drive - External|1|WD MY BOOK DUO 12TB (2X6TB) USB 3.0 PREMIUM RAID EXTERNAL DESKTOP HDD
WDBMBC0000NNC-AASN|Western Digital|WDBMBC0000NNC-AASN|299.99||60017|164.64|164.64|164.64|NAS|5|WD SENTINEL DX4000 GUARDIAN EXPRESS SUPPORT - 3 YEARS
WDBNEZ0000NBK-SESN|Western Digital|WDBNEZ0000NBK-SESN|1179.00||66620|922.69|922.69|922.69|NAS|2|WD MY CLOUD BUSINESS SERIES DL4100 DISKLESS 4-BAY GIGABIT ETHERNET EXTERNAL NAS BUSINESS CLOUD STORAGE
WDBNEZ0080KBK-SESN|Western Digital|WDBNEZ0080KBK-SESN|1889.00||66621|1478.34|1478.34|1478.34|NAS|2|WD MY CLOUD BUSINESS SERIES DL4100 8TB (2X 4TB WD RED HDD) 4-BAY GIGABIT ETHERNET EXTERNAL NAS BUSINESS CLOUD STORAGE
WDBNEZ0160KBK-SESN|Western Digital|WDBNEZ0160KBK-SESN|2609.00||66622|2041.82|2041.82|2041.82|NAS|1|WD MY CLOUD BUSINESS SERIES DL4100 16TB (4X 4TB WD RED HDD) 4-BAY GIGABIT ETHERNET EXTERNAL NAS BUSINESS CLOUD STORAGE
WDBPUF0000NBK-AESN|Western Digital|WDBPUF0000NBK-AESN|189.99||64978|156.94|156.94|156.94|Media Player|30|WD TV MEDIA PLAYER FULL HD 1080P BUILT-IN NETWORK + WIRELESS + MIRACAST WITH REMOTE
WDBRMP0020DBK-PESN|Western Digital|WDBRMP0020DBK-PESN|599.99||64492|495.64|495.64|495.64|Hard Drive - External|5|WD MY PASSPORT PRO 2TB (2X1TB) THUNDERBOLT EXTERNAL PORTABLE HDD
WDBRNB0040DBK-PESN|Western Digital|WDBRNB0040DBK-PESN|799.99||64493|660.86|660.86|660.86|Hard Drive - External|6|WD MY PASSPORT PRO 4TB (2X2TB) THUNDERBOLT EXTERNAL PORTABLE HDD
WDBU6Y0020BBK-PESN|Western Digital|WDBU6Y0020BBK-PESN|189.99||62616|159.99|159.99|159.99|Hard Drive - External|30|WD ELEMENTS PORTABLE 2TB USB 3.0 EXTERNAL HDD
WDBUZG0010BBK-PESN|Western Digital|WDBUZG0010BBK-PESN|119.99||62615|99.12|99.12|99.12|Hard Drive - External|30|WD ELEMENTS PORTABLE 1TB USB 3.0 EXTERNAL HDD
WDBVKW0000NCH-SESN|Western Digital|WDBVKW0000NCH-SESN|429.00||64303|280.95|280.95|280.95|NAS|2|WD MY CLOUD EX2 DISKLESS 2-BAY GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBVKW0040JCH-SESN|Western Digital|WDBVKW0040JCH-SESN|719.00||64221|562.69|562.69|562.69|NAS|3|WD MY CLOUD EX2 4TB (2X 2TB WD RED HDD) 2-BAY GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBVKW0060JCH-SESN|Western Digital|WDBVKW0060JCH-SESN|879.00||64222|687.91|687.91|687.91|NAS|1|WD MY CLOUD EX2 6TB (2X 3TB WD RED HDD) 2-BAY GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBVKW0080JCH-SESN|Western Digital|WDBVKW0080JCH-SESN|1069.00||64223|836.60|836.60|836.60|NAS|1|WD MY CLOUD EX2 8TB (2X 4TB WD RED HDD) 2-BAY GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBVMS0000NNC-AASN|Western Digital|WDBVMS0000NNC-AASN|899.99||60018|642.28|642.28|642.28|NAS|B|WD SENTINEL DX4000 GUARDIAN EXTENDED CARE - 2 YEARS EXTENDED WARRANT
WDBWAZ0000NBK-SESN|Western Digital|WDBWAZ0000NBK-SESN|549.00||66608|429.65|429.65|429.65|NAS|2|WD MY CLOUD EXPERT SERIES EX2100 DISKLESS 2-BAY GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBWAZ0040JBK-SESN|Western Digital|WDBWAZ0040JBK-SESN|949.00||66609|742.69|742.69|742.69|NAS|2|WD MY CLOUD EXPERT SERIES EX2100 4TB (2X 2TB WD RED HDD) 2-BAY GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBWAZ0080JBK-SESN|Western Digital|WDBWAZ0080JBK-SESN|1259.00||66610|985.30|985.30|985.30|NAS|1|WD MY CLOUD EXPERT SERIES EX2100 8TB (2X 4TB WD RED HDD) 2-BAY GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBWAZ0120JBK-SESN|Western Digital|WDBWAZ0120JBK-SESN|1649.00||66611|1290.52|1290.52|1290.52|NAS|2|WD MY CLOUD EXPERT SERIES EX2100 12TB (2X 6TB WD RED HDD) 2-BAY GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBWLG0050HBK-AESN|Western Digital|WDBWLG0050HBK-AESN|339.99||65291|289.12|289.12|289.12|Hard Drive - External|30|WD ELEMENTS DESKTOP 5TB USB 3.0 EXTERNAL HDD
WDBWVL0080KBK-SESN|Western Digital|WDBWVL0080KBK-SESN|5399.00||63988|4225.30|4225.30|4225.30|NAS|B|WD SENTINEL DS6100 8TB (4X 2TB) DUAL GIGABIT ETHERNET 4XUSB3.0 4-BAY ULTRA-COMPACT STORAGE PLUS SERVER
WDBWVL0120KBK-SESN|Western Digital|WDBWVL0120KBK-SESN|6099.00||63989|4773.13|4773.13|4773.13|NAS|B|WD SENTINEL DS6100 12TB (4X 3TB) DUAL GIGABIT ETHERNET 4XUSB3.0 4-BAY ULTRA-COMPACT STORAGE PLUS SERVER
WDBWVL0160KBK-SESN|Western Digital|WDBWVL0160KBK-SESN|6999.00||63990|5477.48|5477.48|5477.48|NAS|B|WD SENTINEL DS6100 16TB (4X 4TB) DUAL GIGABIT ETHERNET 4XUSB3.0 4-BAY ULTRA-COMPACT STORAGE PLUS SERVER
WDBWVZ0040JWT-SESN|Western Digital|WDBWVZ0040JWT-SESN|599.99||70877|495.64|495.64|495.64|NAS|8|WD MY CLOUD MIRROR GEN 2 4TB (2X2TB) DUAL HDD GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBWVZ0060JWT-SESN|Western Digital|WDBWVZ0060JWT-SESN|799.99||70878|660.86|660.86|660.86|NAS|7|WD MY CLOUD MIRROR GEN 2 6TB (2X3TB) DUAL HDD GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBWVZ0080JWT-SESN|Western Digital|WDBWVZ0080JWT-SESN|999.99||70879|826.07|826.07|826.07|NAS|4|WD MY CLOUD MIRROR GEN 2 8TB (2X4TB) DUAL HDD GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBWWD0080KBK-AESN|Western Digital|WDBWWD0080KBK-AESN|1489.00||63553|1165.30|1165.30|1165.30|NAS|1|WD MY CLOUD EX4 8TB (4X 2TB WD RED HDD) 4-BAY GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBWWD0120KBK-AESN|Western Digital|WDBWWD0120KBK-AESN|1679.00||63554|1314.00|1314.00|1314.00|NAS|0|WD MY CLOUD EX4 12TB (4X 3TB WD RED HDD) 4-BAY GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBWWD0160KBK-AESN|Western Digital|WDBWWD0160KBK-AESN|2129.00||63555|1666.17|1666.17|1666.17|NAS|1|WD MY CLOUD EX4 16TB (4X 4TB WD RED HDD) 4-BAY GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBWZE0000NBK-SESN|Western Digital|WDBWZE0000NBK-SESN|879.00||66616|687.91|687.91|687.91|NAS|1|WD MY CLOUD EXPERT SERIES EX4100 DISKLESS 4-BAY GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBWZE0080KBK-SESN|Western Digital|WDBWZE0080KBK-SESN|1669.00||66617|1306.17|1306.17|1306.17|NAS|1|WD MY CLOUD EXPERT SERIES EX4100 8TB (2X 4TB WD RED HDD) 4-BAY GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBWZE0160KBK-SESN|Western Digital|WDBWZE0160KBK-SESN|2379.00||66618|1861.82|1861.82|1861.82|NAS|1|WD MY CLOUD EXPERT SERIES EX4100 16TB (4X 4TB WD RED HDD) 4-BAY GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBWZE0240KBK-SESN|Western Digital|WDBWZE0240KBK-SESN|3199.00||66619|2503.56|2503.56|2503.56|NAS|1|WD MY CLOUD EXPERT SERIES EX4100 24TB (4X 6TB WD RED HDD) 4-BAY GIGABIT ETHERNET EXTERNAL NAS PERSONAL CLOUD STORAGE
WDBYCC0020HBK-AESN|Western Digital|WDBYCC0020HBK-AESN|199.99||65216|165.20|165.20|165.20|Hard Drive - External|0|WD MY BOOK FOR MAC 2TB USB 3.0 EXTERNAL HDD
WDBYCC0030HBK-AESN|Western Digital|WDBYCC0030HBK-AESN|239.99||63604|198.25|198.25|198.25|Hard Drive - External|0|WD MY BOOK FOR MAC 3TB USB 3.0 EXTERNAL HDD
WDBYVE0040KBK-SESN|Western Digital|WDBYVE0040KBK-SESN|4499.00||63985|3520.96|3520.96|3520.96|NAS|B|WD SENTINEL DS5100 4TB (2X 2TB) DUAL GIGABIT ETHERNET 4XUSB3.0 4-BAY ULTRA-COMPACT STORAGE PLUS SERVER
WDBYVE0080KBK-SESN|Western Digital|WDBYVE0080KBK-SESN|5049.00||63986|3951.39|3951.39|3951.39|NAS|B|WD SENTINEL DS5100 8TB (2X 4TB) DUAL GIGABIT ETHERNET 4XUSB3.0 4-BAY ULTRA-COMPACT STORAGE PLUS SERVER
WDPS050RNN|Western Digital|WDPS050RNN|149.99||60021|59.00|59.00|59.00|NAS|4|WD SENTINEL DX4000 120W POWER ADAPTER
WF-4630|Epson|C11CD10401|449.00||64313|191.58|191.58|191.58|Printer - All-In-One|30|EPSON MULTI-FUNCTION PRINTER WORKFORCE PRO WF-4630 ($70 CASHBACK FOR END USER 1st JAN to 31st MAR)
WF-4640|Epson|C11CD11401|499.00||64314|263.16|263.16|263.16|Printer - All-In-One|11|EPSON MULTI-FUNCTION PRINTER WORKFORCE PRO WF-4640
WM10AP1YL-10000S|Netgear|WM10AP1YL-10000S|1589.00||67448|942.96|942.96|942.96|Warranty/Support|B|NETGEAR BUSINESS CENTRAL WIRELESS MANAGER LICENCE - 10 APS 1 YEAR
WM10AP3YL-10000S|Netgear|WM10AP3YL-10000S|3569.00||67449|2121.83|2121.83|2121.83|Warranty/Support|B|NETGEAR BUSINESS CENTRAL WIRELESS MANAGER LICENCE - 10 APS 3 YEARS
WM1AP1YL-10000S|Netgear|WM1AP1YL-10000S|159.00||67450|94.52|94.52|94.52|Warranty/Support|B|NETGEAR BUSINESS CENTRAL WIRELESS MANAGER LICENCE - 1 AP 1 YEAR
WM1AP3YL-10000S|Netgear|WM1AP3YL-10000S|359.00||67451|212.49|212.49|212.49|Warranty/Support|B|NETGEAR BUSINESS CENTRAL WIRELESS MANAGER LICENCE - 1 AP 3 YEARS
WM50AP1YL-10000S|Netgear|WM50AP1YL-10000S|7929.00||67452|4714.77|4714.77|4714.77|Warranty/Support|B|NETGEAR BUSINESS CENTRAL WIRELESS MANAGER LICENCE - 50 APS 1 YEAR
WM50AP3YL-10000S|Netgear|WM50AP3YL-10000S|17829.00||67453|10608.41|10608.41|10608.41|Warranty/Support|B|NETGEAR BUSINESS CENTRAL WIRELESS MANAGER LICENCE - 50 APS 3 YEARS
WN1000RP-100AUS|Netgear|WN1000RP-100AUS|79.00||60805|44.69|44.69|44.69|Networking - Router|30|NETGEAR WN1000RP WIRELESS BOOSTER FOR MOBILE SMART DEVICES
WN203-100AUS|Netgear|WN203-100AUS|199.00||62602|106.48|106.48|106.48|Networking - Access Point|9|NETGEAR WN203 PROSAFE WIRELESS-N 300 ACCESS POINT
WN2500RP-100AUS|Netgear|WN2500RP-100AUS|149.00||59658|81.57|81.57|81.57|Networking - Router|0|NETGEAR WN2500RP WIRELESS-N UNIVERSAL DUAL BAND WIFI RANGE EXTENDER 4-PORT WIFI ADAPTER
WN3000RP-100AUS|Netgear|WN3000RP-100AUS|119.00||57489|63.84|63.84|63.84|Networking - Router|30|NETGEAR WN3000RP WIRELESS-N UNIVERSAL WIFI RANGE EXTENDER
WN3500RP-100AUS|Netgear|WN3500RP-100AUS|169.00||60803|95.76|95.76|95.76|Networking - Router|0|NETGEAR WN3500RP DUAL BAND WIRELESS-N UNIVERSAL WIFI RANGE EXTENDER
WN370-10000S|Netgear|WN370-10000S|299.00||65057|178.05|178.05|178.05|Networking - Access Point|B|NETGEAR WN370 PROSAFE WALL MOUNT WIRELESS-N ACCESS POINT (FOR WC7600 ONLY)
WN604-100AUS|Netgear|WN604-100AUS|99.00||57983|51.41|51.41|51.41|Networking - Access Point|6|NETGEAR WN604 WIRELESS-N 150 ACCESS POINT
WNA1000M-100ENS|Netgear|WNA1000M-100ENS|59.00||57492|30.05|30.05|30.05|Network Cards|B|NETGEAR WNA1000M WIRELESS N 150 USB MICRO ADAPTER
WNA1100-100ENS|Netgear|WNA1100-100ENS|49.00||55996|24.47|24.47|24.47|Network Cards|0|NETGEAR WNA1100 WIRELESS N 150 USB ADAPTER
WNA3100-100ENS|Netgear|WNA3100-100ENS|69.00||56697|31.66|31.66|31.66|Network Cards|4|NETGEAR WNA3100 WIRELESS N 300 USB ADAPTER W/ CRADLE
WNA3100M-100ENS|Netgear|WNA3100M-100ENS|39.00||61011|19.27|19.27|19.27|Network Cards|30|NETGEAR WNA3100M WIRELESS N 300 USB MICRO ADAPTER
WNAP210-200AUS|Netgear|WNAP210-200AUS|259.00||63712|148.24|148.24|148.24|Networking - Access Point|1|NETGEAR WNAP210 PROSAFE WIRELESS-N ACCESS POINT
WNAP320-100AUS|Netgear|WNAP320-100AUS|399.00||57279|226.26|226.26|226.26|Networking - Access Point|1|NETGEAR WNAP320 PROSAFE WIRELESS-N ACCESS POINT
WND930-10000S|Netgear|WND930-10000S|1699.00||66954|1010.26|1010.26|1010.26|Networking - Access Point|B|NETGEAR WND930 PROSAFE DUAL BAND HIGH POWER OUTDOOR WIRELESS-N ACCESS POINT
WNDAP350-100AUS|Netgear|WNDAP350-100AUS|529.00||54888|302.72|302.72|302.72|Networking - Access Point|1|NETGEAR WNDAP350 PROSAFE 11N DUAL BAND ACCESS POINT
WNDAP360-100AJS|Netgear|WNDAP360-100AJS|529.00||57775|284.91|284.91|284.91|Networking - Access Point|1|NETGEAR WNDAP360 PROSAFE 11N DUAL BAND ACCESS POINT
WNDAP660-100AUS|Netgear|WNDAP660-100AUS|839.00||61013|495.67|495.67|495.67|Networking - Access Point|B|NETGEAR WNDAP660 PROSAFE DUAL BAND PREMIUM WIRELESS-N 450 3X3 MIMO ACCESS POINT W/ BAND STEERING
WNR2000-200AUS|Netgear|WNR2000-200AUS|79.00|24/02/2016|66105|44.70|44.70|44.70|Networking - Router|0|NETGEAR WNR2000V5 WIRELESS N300 4-PORT ROUTER
WNR2020-100AUS|Netgear|WNR2020-100AUS|69.00||66106|37.99|37.99|37.99|Networking - Router|2|NETGEAR WNR2020 WIRELESS N300 4-PORT ROUTER
WT720-1A|Asus|WT720-1A|89.99||66160|64.00|64.00|64.00|Mouse|26|ASUS VIVO MOUSE WT720
X1C(20BS000YAU)|Lenovo|20BS000YAU|3218.85||66257|2541.86|2533.83|2541.86|Notebook - Commercial|1|TP X1 CARBON 14.0 FHD HD5500 BT FPR CAM CORE I5-5300U 8GB 180GB SSDOPAL2 AC/A/B/G/N 4G LTE LANEXT BACKLIT KB W7P W/W8.1 COUPON BAT(50WH); 3YR RTD
X1C(20BS002BAU)|Lenovo|20BS002BAU|3667.35||66811|2698.00|2698.00|2698.00|Notebook - Commercial|7|TP X1 CARBON 14.0'' WQHD IPS TOUCH HD5500 BT4.0 FPR CAM CORE I5-5300U 8GB 180GB SSD AC 4G E-NET EXTN BACKLIT KB W8.1P64BIT RAPID CHARGE BAT 3YR RTD
X1C(20BS0038AU)|Lenovo|20BS0038AU|4012.35||66852|3059.22|3059.22|3059.22|Notebook - Commercial|2|TP X1 CARBON 14.0'' WQHD IPS TOUCH HD5500 BT4.0 FPR CAM CORE I7-5600U 8GB 256GB SSD AC 4G LTE E-NET EXTN BACKLIT KB W8.1P64BIT RAPID CHRGE BAT 3YR RTD
X1C(20BS003AAU)|Lenovo|20BS003AAU|2643.85||66851|2017.62|2017.62|2017.62|Notebook - Commercial|1|"TP X1 CARBON 14.0"" FHD HD5500 BT FPR CAM CORE I5-5200U 4GB 128GB SSD AC MBB-UPGR E-NET EXTN BACKLIT KB W7P64BIT W/W8.1 COUPON RAPID BAT(50WH) 3Y RTD"
X250(20CM0010AU)|Lenovo|20CM0010AU|2126.35||66253|1338.87|1338.87|1338.87|Notebook - Commercial|4|"TP X250 12.5"" HD HD5500 BT FPR CAM CORE I5-5200U 4GB 500GB AC/A/B/G/N MBB-UPGR CR W7P 64BIT W/W8.1 COUPON BATTERY 6 CELL LI-ION (72WH) REAR; 3YR DEPOT"
X250(20CM0011AU)|Lenovo|20CM0011AU|2436.85||66254|1924.33|1918.25|1924.33|Notebook - Commercial|2|"TP X250 12.5"" HD HD5500 BT FPR CAM CORE I5-5300U 8GB 500GB/8GB AC/A/B/G/N MBB-UPGR CR W7P 64BIT W/W8.1 COUPON 3CELL (23.2WHR) FRONT+REAR; 3YR RTD"
X250(20CM0012AU)|Lenovo|20CM0012AU|2919.85||66255|2185.32|2185.32|2185.32|Notebook - Commercial|7|"TP X250 12.5"" HD IPS TOUCH HD5500 BT FPR CAM CORE I5-5300U 8GB 128GB SSD AC/A/B/G/N MBB-UPGR CR W8.1P 64BIT 3CELL(23.2WHR) FRONT+REAR 3YR DEPOT"
X250(20CM003KAU)|Lenovo|20CM003KAU|3667.35||66256|2179.95|2179.95|2179.95|Notebook - Commercial|2|"TP X250 12.5"" FHD IPS TOUCH HD5500 BT FPR CAM CORE I7-5600U 8GB 256GB SSD AC/A/B/G/N 4G LTE CR BACKLIT KB W8.1P 3CELL(23.2WHR) FRONT+REAR; 3YR RTD"
X34CK|Acer|UM.CX1SA.002|2599.00||70391|1680.00|1680.00|1680.00|Monitor|2|ACER PREDATOR X34 34 CURVE IPS LED NVIDIA G-SYNC GAMING MONITOR 3440X1440 21:9 1000,000,000:1 4MS USB3.0 HUB SPEAKERS HDMI+DP 3 YEAR WARRANTY
X453MA-BING-WX315B|Asus|X453MA-BING-WX315B|450.00||66210|375.00|375.00|375.00|Notebook|6|X453MA BLACK N2840 14.0HD 2GB 500GB 11BGN DSUB HDMI USB3.0 CR WIN8.1 BING 1YG
X99-A|Asus|X99-A|549.99||65516|425.00|424.00|422.00|Motherboards|5|ASUS X99-A INTEL X99 SOCKET 2011-3 ATX 8X QUAD CHANNEL DDR4-3000 3-WAY SLI 3-WAY CROSSFIREX M.2 SATA3 USB3.0
X99-DELUXE/U3.1|Asus|X99-DELUXE/U3.1|909.99|11/03/2016|67149|709.00|701.00|693.00|Motherboards|0|ASUS X99-DELUXE/U3.1 INTEL X99 SOCKET 2011-3 ATX 8X QUAD CHANNEL DDR4-3000 3-WAY SLI 3-WAY CROSSFIREX M.2 WIRELESS AC SATA3 USB3.1
X99-PRO/USB 3.1|Asus|X99-PRO/USB 3.1|679.99||66994|529.00|527.00|526.00|Motherboards|2|ASUS X99-PRO/USB 3.1 INTEL X99 SOCKET 2011-V3 ATX 8X QUAD CHANNEL DDR4-3300 3-WAY SLI 3-WAY CROSSFIREX M.2 WIRELESS AC BLUETOOTH SATA3 5XUSB3.0
XB271HU|Acer|UM.HX1SA.001|1699.00|15/03/2016|70410|999.00|999.00|999.00|Monitor|0|ACER PREDATOR XB271HU 27 IPS G-SYNC 144HZ GAMING MONITOR 2560X1440 16:9 100000000:1 4MS USB3.0 HDMI DISPLAYPORT SPEAKER 3 YEARS WARRANTY
XB281HK|Acer|UM.PX1SA.001-D10|1599.00||70526|799.00|799.00|799.00|Monitor|6|ACER PREDATOR XB281HK 28 WIDE LED 4K NVIDIA G-SYNC GAMING MONITOR 3840X2160 16:9 100000000:1 1MS USB3.0 HDMI DISPLAYPORT SPEAKER 3 YEAR WARRANTY
XCM8903SK-10000S|Netgear|XCM8903SK-10000S|13159.00||66955|7827.54|7827.54|7827.54|Networking - Switch|B|NETGEAR XCM8903SK M6100 SERIES CHASSIS SWITCH STARTER KIT (XCM8903 APS1000W AFT603 XCM8944 XCM89P)
XCM8924X-10000S|Netgear|XCM8924X-10000S|21369.00||66956|12714.49|12714.49|12714.49|Networking - Switch|B|NETGEAR XCM8924X M6100 SERIES BLADE MODULE (24 X 10GBASE-T  16 SHARED SFP+)
XCM8944-10000S|Netgear|XCM8944-10000S|9879.00||66957|5875.33|5875.33|5875.33|Networking - Switch|B|NETGEAR XCM8944 M6100 SERIES BLADE MODULE (40 X 1G + 4 X 10G)
XCM8944F-10000S|Netgear|XCM8944F-10000S|9879.00||66958|5875.33|5875.33|5875.33|Networking - Switch|B|NETGEAR XCM8944F M6100 SERIES BLADE MODULE (40 X SFP + 4 X 10G)
XCM8948-10000S|Netgear|XCM8948-10000S|7709.00||66959|4585.82|4585.82|4585.82|Networking - Switch|B|NETGEAR XCM8948 M6100 SERIES BLADE MODULE (48 X 1G)
XCM89P-10000S|Netgear|XCM89P-10000S|1209.00||66960|717.30|717.30|717.30|Networking - Switch|B|NETGEAR XCM89P M6100 SERIES POE+ DAUGHTER CARD
XCM89UP-10000S|Netgear|XCM89UP-10000S|1619.00||66961|959.08|959.08|959.08|Networking - Switch|B|NETGEAR XCM89UP M6100 SERIES UPOE DAUGHTER CARD
XIRO-FLIGHTBATTERY|Rapoo|UB5200.BLACK|280.00||70082|165.00|165.00|165.00|Power Supplies|30|XIRO SMART FLIGHT BATTERY
XIRO-GKIT|Rapoo|UZ350G.BLACK|899.00||70080|589.00|589.00|589.00|Hand-held Game|0|XIRO G KIT (GIMBAL + RANGE EXTENDER)
XIRO-PROPELLERPR|Rapoo|UZ0002.BLACK|45.00||70081|26.00|26.00|26.00|Hand-held Game|30|XIRO PROPELLER PROTECTOR X 4
XIRO-PropellersX4|Rapoo|UZ0001.BLACK|45.00||70078|26.00|26.00|26.00|Hand-held Game|30|XIRO PROPELLERS X 4
XIRO-VKIT|Rapoo|UZ350V.BLACK|1029.00||70079|629.00|629.00|629.00|Hand-held Game|30|XIRO V KIT (GIMBAL + RANGE EXTENDER)
XL2411Z|BenQ|XL2411Z|559.00||70330|486.09|486.09|486.09|Monitor|18|"BENQ XL2411Z BLACK 24"" 1MS GTG HDMI WIDESCREEN HEIGHT & PIVOT ADJUSTABLE LED-BACKLIT 144HZ 3D-READY LCD MONITOR*ON V2 FIRMWARE"
XL2430T|BenQ|XL2430T|739.00||70331|642.61|642.61|642.61|Monitor|30|BENQ XL2430T PROFESSIONAL GAMING MONITOR -1920X1080, 1MS, RED/BLACK, 144HZ, WIDESCREEN LED
XL2720Z|BenQ|XL2720Z|899.00||70332|781.74|781.74|781.74|Monitor|30|"BENQ XL2720Z 27"" FULL HD 1MS (GTG) 144HZ HDMIX2/DVI/DP/VGA WIDESCREEN LED GAMING MONITOR 3D-READY LOW BLUE LIGHT GAMING-COMFORT FLICKER-FREE*"
XL2730Z|BenQ|XL2730Z|1199.00||70419|1042.61|1042.61|1042.61|Monitor|3|"BENQ XL2730Z 27"" 2560X1440 1MS (GTG) 144HZ ULTIMATE GAMING MONITOR LOW BLUE LIGHT FLICKER-FREE AMD FREESYNC / ADAPTIVE-SYNC TECHNOLOGY"
XONAR DG|Asus|XONAR DG|49.99||57235|38.00|37.00|37.00|Sound Card|8|ASUS XONAR DG 5.1 CHANNEL PCI SOUND CARD - LOW PROFILE CAPABLE
XONAR DGX|Asus|XONAR DGX|69.99||59975|49.00|49.00|48.00|Sound Card|2|ASUS XONAR DGX 5.1 CHANNEL PCI-E SOUND CARD - LOW PROFILE CAPABLE
XONAR DSX|Asus|XONAR DSX|89.99||59974|69.00|68.00|68.00|Sound Card|14|ASUS XONAR DSX 7.1 CHANNEL PCI-E SOUND CARD - LOW PROFILE CAPABLE
